"x= 0, f(x) = 0, t(x) = -0, Yintra = 0, Yextra = 0, Igx = 0.0125"
"x= 0.025, f(x) = 0.975, t(x) = 4.35787, Yintra = -1.20393, Yextra = 3.15393, Igx = 0.0375"
"x= 0.05, f(x) = 1.9, t(x) = 5.92448, Yintra = -1.06224, Yextra = 4.86224, Igx = 0.0625"
"x= 0.075, f(x) = 2.775, t(x) = 6.99984, Yintra = -0.72492, Yextra = 6.27492, Igx = 0.0875"
"x= 0.1, f(x) = 3.6, t(x) = 7.80462, Yintra = -0.302309, Yextra = 7.50231, Igx = 0.1125"
"x= 0.125, f(x) = 4.375, t(x) = 8.42567, Yintra = 0.162163, Yextra = 8.58784, Igx = 0.1375"
"x= 0.15, f(x) = 5.1, t(x) = 8.9086, Yintra = 0.6457, Yextra = 9.5543, Igx = 0.1625"
"x= 0.175, f(x) = 5.775, t(x) = 9.28129, Yintra = 1.13435, Yextra = 10.4156, Igx = 0.1875"
"x= 0.2, f(x) = 6.4, t(x) = 9.56257, Yintra = 1.61871, Yextra = 11.1813, Igx = 0.2125"
"x= 0.225, f(x) = 6.975, t(x) = 9.76605, Yintra = 2.09197, Yextra = 11.858, Igx = 0.2375"
"x= 0.25, f(x) = 7.5, t(x) = 9.90207, Yintra = 2.54896, Yextra = 12.451, Igx = 0.2625"
"x= 0.275, f(x) = 7.975, t(x) = 9.9788, Yintra = 2.9856, Yextra = 12.9644, Igx = 0.2875"
"x= 0.3, f(x) = 8.4, t(x) = 10.0029, Yintra = 3.39856, Yextra = 13.4014, Igx = 0.3125"
"x= 0.325, f(x) = 8.775, t(x) = 9.97984, Yintra = 3.78508, Yextra = 13.7649, Igx = 0.3375"
"x= 0.35, f(x) = 9.1, t(x) = 9.91436, Yintra = 4.14282, Yextra = 14.0572, Igx = 0.3625"
"x= 0.375, f(x) = 9.375, t(x) = 9.81048, Yintra = 4.46976, Yextra = 14.2802, Igx = 0.3875"
"x= 0.4, f(x) = 9.6, t(x) = 9.67169, Yintra = 4.76416, Yextra = 14.4358, Igx = 0.4125"
"x= 0.425, f(x) = 9.775, t(x) = 9.50104, Yintra = 5.02448, Yextra = 14.5255, Igx = 0.4375"
"x= 0.45, f(x) = 9.9, t(x) = 9.30123, Yintra = 5.24939, Yextra = 14.5506, Igx = 0.4625"
"x= 0.475, f(x) = 9.975, t(x) = 9.07464, Yintra = 5.43768, Yextra = 14.5123, Igx = 0.4875"
"x= 0.5, f(x) = 10, t(x) = 8.82338, Yintra = 5.58831, Yextra = 14.4117, Igx = 0.5125"
"x= 0.525, f(x) = 9.975, t(x) = 8.5493, Yintra = 5.70035, Yextra = 14.2496, Igx = 0.5375"
"x= 0.55, f(x) = 9.9, t(x) = 8.25405, Yintra = 5.77298, Yextra = 14.027, Igx = 0.5625"
"x= 0.575, f(x) = 9.775, t(x) = 7.93907, Yintra = 5.80547, Yextra = 13.7445, Igx = 0.5875"
"x= 0.6, f(x) = 9.6, t(x) = 7.60562, Yintra = 5.79719, Yextra = 13.4028, Igx = 0.6125"
"x= 0.625, f(x) = 9.375, t(x) = 7.25478, Yintra = 5.74761, Yextra = 13.0024, Igx = 0.6375"
"x= 0.65, f(x) = 9.1, t(x) = 6.88749, Yintra = 5.65625, Yextra = 12.5437, Igx = 0.6625"
"x= 0.675, f(x) = 8.775, t(x) = 6.50453, Yintra = 5.52274, Yextra = 12.0273, Igx = 0.6875"
"x= 0.7, f(x) = 8.4, t(x) = 6.10651, Yintra = 5.34674, Yextra = 11.4533, Igx = 0.7125"
"x= 0.725, f(x) = 7.975, t(x) = 5.69394, Yintra = 5.12803, Yextra = 10.822, Igx = 0.7375"
"x= 0.75, f(x) = 7.5, t(x) = 5.26718, Yintra = 4.86641, Yextra = 10.1336, Igx = 0.7625"
"x= 0.775, f(x) = 6.975, t(x) = 4.82645, Yintra = 4.56178, Yextra = 9.38822, Igx = 0.7875"
"x= 0.8, f(x) = 6.4, t(x) = 4.37186, Yintra = 4.21407, Yextra = 8.58593, Igx = 0.8125"
"x= 0.825, f(x) = 5.775, t(x) = 3.9034, Yintra = 3.8233, Yextra = 7.7267, Igx = 0.8375"
"x= 0.85, f(x) = 5.1, t(x) = 3.42094, Yintra = 3.38953, Yextra = 6.81047, Igx = 0.8625"
"x= 0.875, f(x) = 4.375, t(x) = 2.92421, Yintra = 2.91289, Yextra = 5.83711, Igx = 0.8875"
"x= 0.9, f(x) = 3.6, t(x) = 2.41286, Yintra = 2.39357, Yextra = 4.80643, Igx = 0.9125"
"x= 0.925, f(x) = 2.775, t(x) = 1.88641, Yintra = 1.8318, Yextra = 3.7182, Igx = 0.9375"
"x= 0.95, f(x) = 1.9, t(x) = 1.34427, Yintra = 1.22787, Yextra = 2.57213, Igx = 0.9625"
"x= 0.975, f(x) = 0.975, t(x) = 0.785731, Yintra = 0.582135, Yextra = 1.36787, Igx = 0.9875"
"x= 0, f(x) = 0, t(x) = -0, Yintra = 0, Yextra = 0, Igx = 0.0125"
"x= 0.025, f(x) = 0.975, t(x) = 4.35787, Yintra = -1.20393, Yextra = 3.15393, Igx = 0.0375"
"x= 0.05, f(x) = 1.9, t(x) = 5.92448, Yintra = -1.06224, Yextra = 4.86224, Igx = 0.0625"
"x= 0.075, f(x) = 2.775, t(x) = 6.99984, Yintra = -0.72492, Yextra = 6.27492, Igx = 0.0875"
"x= 0.1, f(x) = 3.6, t(x) = 7.80462, Yintra = -0.302309, Yextra = 7.50231, Igx = 0.1125"
"x= 0.125, f(x) = 4.375, t(x) = 8.42567, Yintra = 0.162163, Yextra = 8.58784, Igx = 0.1375"
"x= 0.15, f(x) = 5.1, t(x) = 8.9086, Yintra = 0.6457, Yextra = 9.5543, Igx = 0.1625"
"x= 0.175, f(x) = 5.775, t(x) = 9.28129, Yintra = 1.13435, Yextra = 10.4156, Igx = 0.1875"
"x= 0.2, f(x) = 6.4, t(x) = 9.56257, Yintra = 1.61871, Yextra = 11.1813, Igx = 0.2125"
"x= 0.225, f(x) = 6.975, t(x) = 9.76605, Yintra = 2.09197, Yextra = 11.858, Igx = 0.2375"
"x= 0.25, f(x) = 7.5, t(x) = 9.90207, Yintra = 2.54896, Yextra = 12.451, Igx = 0.2625"
"x= 0.275, f(x) = 7.975, t(x) = 9.9788, Yintra = 2.9856, Yextra = 12.9644, Igx = 0.2875"
"x= 0.3, f(x) = 8.4, t(x) = 10.0029, Yintra = 3.39856, Yextra = 13.4014, Igx = 0.3125"
"x= 0.325, f(x) = 8.775, t(x) = 9.97984, Yintra = 3.78508, Yextra = 13.7649, Igx = 0.3375"
"x= 0.35, f(x) = 9.1, t(x) = 9.91436, Yintra = 4.14282, Yextra = 14.0572, Igx = 0.3625"
"x= 0.375, f(x) = 9.375, t(x) = 9.81048, Yintra = 4.46976, Yextra = 14.2802, Igx = 0.3875"
"x= 0.4, f(x) = 9.6, t(x) = 9.67169, Yintra = 4.76416, Yextra = 14.4358, Igx = 0.4125"
"x= 0.425, f(x) = 9.775, t(x) = 9.50104, Yintra = 5.02448, Yextra = 14.5255, Igx = 0.4375"
"x= 0.45, f(x) = 9.9, t(x) = 9.30123, Yintra = 5.24939, Yextra = 14.5506, Igx = 0.4625"
"x= 0.475, f(x) = 9.975, t(x) = 9.07464, Yintra = 5.43768, Yextra = 14.5123, Igx = 0.4875"
"x= 0.5, f(x) = 10, t(x) = 8.82338, Yintra = 5.58831, Yextra = 14.4117, Igx = 0.5125"
"x= 0.525, f(x) = 9.975, t(x) = 8.5493, Yintra = 5.70035, Yextra = 14.2496, Igx = 0.5375"
"x= 0.55, f(x) = 9.9, t(x) = 8.25405, Yintra = 5.77298, Yextra = 14.027, Igx = 0.5625"
"x= 0.575, f(x) = 9.775, t(x) = 7.93907, Yintra = 5.80547, Yextra = 13.7445, Igx = 0.5875"
"x= 0.6, f(x) = 9.6, t(x) = 7.60562, Yintra = 5.79719, Yextra = 13.4028, Igx = 0.6125"
"x= 0.625, f(x) = 9.375, t(x) = 7.25478, Yintra = 5.74761, Yextra = 13.0024, Igx = 0.6375"
"x= 0.65, f(x) = 9.1, t(x) = 6.88749, Yintra = 5.65625, Yextra = 12.5437, Igx = 0.6625"
"x= 0.675, f(x) = 8.775, t(x) = 6.50453, Yintra = 5.52274, Yextra = 12.0273, Igx = 0.6875"
"x= 0.7, f(x) = 8.4, t(x) = 6.10651, Yintra = 5.34674, Yextra = 11.4533, Igx = 0.7125"
"x= 0.725, f(x) = 7.975, t(x) = 5.69394, Yintra = 5.12803, Yextra = 10.822, Igx = 0.7375"
"x= 0.75, f(x) = 7.5, t(x) = 5.26718, Yintra = 4.86641, Yextra = 10.1336, Igx = 0.7625"
"x= 0.775, f(x) = 6.975, t(x) = 4.82645, Yintra = 4.56178, Yextra = 9.38822, Igx = 0.7875"
"x= 0.8, f(x) = 6.4, t(x) = 4.37186, Yintra = 4.21407, Yextra = 8.58593, Igx = 0.8125"
"x= 0.825, f(x) = 5.775, t(x) = 3.9034, Yintra = 3.8233, Yextra = 7.7267, Igx = 0.8375"
"x= 0.85, f(x) = 5.1, t(x) = 3.42094, Yintra = 3.38953, Yextra = 6.81047, Igx = 0.8625"
"x= 0.875, f(x) = 4.375, t(x) = 2.92421, Yintra = 2.91289, Yextra = 5.83711, Igx = 0.8875"
"x= 0.9, f(x) = 3.6, t(x) = 2.41286, Yintra = 2.39357, Yextra = 4.80643, Igx = 0.9125"
"x= 0.925, f(x) = 2.775, t(x) = 1.88641, Yintra = 1.8318, Yextra = 3.7182, Igx = 0.9375"
"x= 0.95, f(x) = 1.9, t(x) = 1.34427, Yintra = 1.22787, Yextra = 2.57213, Igx = 0.9625"
"x= 0.975, f(x) = 0.975, t(x) = 0.785731, Yintra = 0.582135, Yextra = 1.36787, Igx = 0.9875"
"x= 0, f(x) = 0, t(x) = -0, Yintra = 0, Yextra = 0, Igx = 0.0125"
"x= 0.025, f(x) = 0.975, t(x) = 4.35787, Yintra = -1.20393, Yextra = 3.15393, Igx = 0.0375"
"x= 0.05, f(x) = 1.9, t(x) = 5.92448, Yintra = -1.06224, Yextra = 4.86224, Igx = 0.0625"
"x= 0.075, f(x) = 2.775, t(x) = 6.99984, Yintra = -0.72492, Yextra = 6.27492, Igx = 0.0875"
"x= 0.1, f(x) = 3.6, t(x) = 7.80462, Yintra = -0.302309, Yextra = 7.50231, Igx = 0.1125"
"x= 0.125, f(x) = 4.375, t(x) = 8.42567, Yintra = 0.162163, Yextra = 8.58784, Igx = 0.1375"
"x= 0.15, f(x) = 5.1, t(x) = 8.9086, Yintra = 0.6457, Yextra = 9.5543, Igx = 0.1625"
"x= 0.175, f(x) = 5.775, t(x) = 9.28129, Yintra = 1.13435, Yextra = 10.4156, Igx = 0.1875"
"x= 0.2, f(x) = 6.4, t(x) = 9.56257, Yintra = 1.61871, Yextra = 11.1813, Igx = 0.2125"
"x= 0.225, f(x) = 6.975, t(x) = 9.76605, Yintra = 2.09197, Yextra = 11.858, Igx = 0.2375"
"x= 0.25, f(x) = 7.5, t(x) = 9.90207, Yintra = 2.54896, Yextra = 12.451, Igx = 0.2625"
"x= 0.275, f(x) = 7.975, t(x) = 9.9788, Yintra = 2.9856, Yextra = 12.9644, Igx = 0.2875"
"x= 0.3, f(x) = 8.4, t(x) = 10.0029, Yintra = 3.39856, Yextra = 13.4014, Igx = 0.3125"
"x= 0.325, f(x) = 8.775, t(x) = 9.97984, Yintra = 3.78508, Yextra = 13.7649, Igx = 0.3375"
"x= 0.35, f(x) = 9.1, t(x) = 9.91436, Yintra = 4.14282, Yextra = 14.0572, Igx = 0.3625"
"x= 0.375, f(x) = 9.375, t(x) = 9.81048, Yintra = 4.46976, Yextra = 14.2802, Igx = 0.3875"
"x= 0.4, f(x) = 9.6, t(x) = 9.67169, Yintra = 4.76416, Yextra = 14.4358, Igx = 0.4125"
"x= 0.425, f(x) = 9.775, t(x) = 9.50104, Yintra = 5.02448, Yextra = 14.5255, Igx = 0.4375"
"x= 0.45, f(x) = 9.9, t(x) = 9.30123, Yintra = 5.24939, Yextra = 14.5506, Igx = 0.4625"
"x= 0.475, f(x) = 9.975, t(x) = 9.07464, Yintra = 5.43768, Yextra = 14.5123, Igx = 0.4875"
"x= 0.5, f(x) = 10, t(x) = 8.82338, Yintra = 5.58831, Yextra = 14.4117, Igx = 0.5125"
"x= 0.525, f(x) = 9.975, t(x) = 8.5493, Yintra = 5.70035, Yextra = 14.2496, Igx = 0.5375"
"x= 0.55, f(x) = 9.9, t(x) = 8.25405, Yintra = 5.77298, Yextra = 14.027, Igx = 0.5625"
"x= 0.575, f(x) = 9.775, t(x) = 7.93907, Yintra = 5.80547, Yextra = 13.7445, Igx = 0.5875"
"x= 0.6, f(x) = 9.6, t(x) = 7.60562, Yintra = 5.79719, Yextra = 13.4028, Igx = 0.6125"
"x= 0.625, f(x) = 9.375, t(x) = 7.25478, Yintra = 5.74761, Yextra = 13.0024, Igx = 0.6375"
"x= 0.65, f(x) = 9.1, t(x) = 6.88749, Yintra = 5.65625, Yextra = 12.5437, Igx = 0.6625"
"x= 0.675, f(x) = 8.775, t(x) = 6.50453, Yintra = 5.52274, Yextra = 12.0273, Igx = 0.6875"
"x= 0.7, f(x) = 8.4, t(x) = 6.10651, Yintra = 5.34674, Yextra = 11.4533, Igx = 0.7125"
"x= 0.725, f(x) = 7.975, t(x) = 5.69394, Yintra = 5.12803, Yextra = 10.822, Igx = 0.7375"
"x= 0.75, f(x) = 7.5, t(x) = 5.26718, Yintra = 4.86641, Yextra = 10.1336, Igx = 0.7625"
"x= 0.775, f(x) = 6.975, t(x) = 4.82645, Yintra = 4.56178, Yextra = 9.38822, Igx = 0.7875"
"x= 0.8, f(x) = 6.4, t(x) = 4.37186, Yintra = 4.21407, Yextra = 8.58593, Igx = 0.8125"
"x= 0.825, f(x) = 5.775, t(x) = 3.9034, Yintra = 3.8233, Yextra = 7.7267, Igx = 0.8375"
"x= 0.85, f(x) = 5.1, t(x) = 3.42094, Yintra = 3.38953, Yextra = 6.81047, Igx = 0.8625"
"x= 0.875, f(x) = 4.375, t(x) = 2.92421, Yintra = 2.91289, Yextra = 5.83711, Igx = 0.8875"
"x= 0.9, f(x) = 3.6, t(x) = 2.41286, Yintra = 2.39357, Yextra = 4.80643, Igx = 0.9125"
"x= 0.925, f(x) = 2.775, t(x) = 1.88641, Yintra = 1.8318, Yextra = 3.7182, Igx = 0.9375"
"x= 0.95, f(x) = 1.9, t(x) = 1.34427, Yintra = 1.22787, Yextra = 2.57213, Igx = 0.9625"
"x= 0.975, f(x) = 0.975, t(x) = 0.785731, Yintra = 0.582135, Yextra = 1.36787, Igx = 0.9875"
"x= 0, f(x) = 0, t(x) = -0, Yintra = 0, Yextra = 0, Igx = 0.0125"
"x= 0.025, f(x) = 0.975, t(x) = 4.35787, Yintra = -1.20393, Yextra = 3.15393, Igx = 0.0375"
"x= 0.05, f(x) = 1.9, t(x) = 5.92448, Yintra = -1.06224, Yextra = 4.86224, Igx = 0.0625"
"x= 0.075, f(x) = 2.775, t(x) = 6.99984, Yintra = -0.72492, Yextra = 6.27492, Igx = 0.0875"
"x= 0.1, f(x) = 3.6, t(x) = 7.80462, Yintra = -0.302309, Yextra = 7.50231, Igx = 0.1125"
"x= 0.125, f(x) = 4.375, t(x) = 8.42567, Yintra = 0.162163, Yextra = 8.58784, Igx = 0.1375"
"x= 0.15, f(x) = 5.1, t(x) = 8.9086, Yintra = 0.6457, Yextra = 9.5543, Igx = 0.1625"
"x= 0.175, f(x) = 5.775, t(x) = 9.28129, Yintra = 1.13435, Yextra = 10.4156, Igx = 0.1875"
"x= 0.2, f(x) = 6.4, t(x) = 9.56257, Yintra = 1.61871, Yextra = 11.1813, Igx = 0.2125"
"x= 0.225, f(x) = 6.975, t(x) = 9.76605, Yintra = 2.09197, Yextra = 11.858, Igx = 0.2375"
"x= 0.25, f(x) = 7.5, t(x) = 9.90207, Yintra = 2.54896, Yextra = 12.451, Igx = 0.2625"
"x= 0.275, f(x) = 7.975, t(x) = 9.9788, Yintra = 2.9856, Yextra = 12.9644, Igx = 0.2875"
"x= 0.3, f(x) = 8.4, t(x) = 10.0029, Yintra = 3.39856, Yextra = 13.4014, Igx = 0.3125"
"x= 0.325, f(x) = 8.775, t(x) = 9.97984, Yintra = 3.78508, Yextra = 13.7649, Igx = 0.3375"
"x= 0.35, f(x) = 9.1, t(x) = 9.91436, Yintra = 4.14282, Yextra = 14.0572, Igx = 0.3625"
"x= 0.375, f(x) = 9.375, t(x) = 9.81048, Yintra = 4.46976, Yextra = 14.2802, Igx = 0.3875"
"x= 0.4, f(x) = 9.6, t(x) = 9.67169, Yintra = 4.76416, Yextra = 14.4358, Igx = 0.4125"
"x= 0.425, f(x) = 9.775, t(x) = 9.50104, Yintra = 5.02448, Yextra = 14.5255, Igx = 0.4375"
"x= 0.45, f(x) = 9.9, t(x) = 9.30123, Yintra = 5.24939, Yextra = 14.5506, Igx = 0.4625"
"x= 0.475, f(x) = 9.975, t(x) = 9.07464, Yintra = 5.43768, Yextra = 14.5123, Igx = 0.4875"
"x= 0.5, f(x) = 10, t(x) = 8.82338, Yintra = 5.58831, Yextra = 14.4117, Igx = 0.5125"
"x= 0.525, f(x) = 9.975, t(x) = 8.5493, Yintra = 5.70035, Yextra = 14.2496, Igx = 0.5375"
"x= 0.55, f(x) = 9.9, t(x) = 8.25405, Yintra = 5.77298, Yextra = 14.027, Igx = 0.5625"
"x= 0.575, f(x) = 9.775, t(x) = 7.93907, Yintra = 5.80547, Yextra = 13.7445, Igx = 0.5875"
"x= 0.6, f(x) = 9.6, t(x) = 7.60562, Yintra = 5.79719, Yextra = 13.4028, Igx = 0.6125"
"x= 0.625, f(x) = 9.375, t(x) = 7.25478, Yintra = 5.74761, Yextra = 13.0024, Igx = 0.6375"
"x= 0.65, f(x) = 9.1, t(x) = 6.88749, Yintra = 5.65625, Yextra = 12.5437, Igx = 0.6625"
"x= 0.675, f(x) = 8.775, t(x) = 6.50453, Yintra = 5.52274, Yextra = 12.0273, Igx = 0.6875"
"x= 0.7, f(x) = 8.4, t(x) = 6.10651, Yintra = 5.34674, Yextra = 11.4533, Igx = 0.7125"
"x= 0.725, f(x) = 7.975, t(x) = 5.69394, Yintra = 5.12803, Yextra = 10.822, Igx = 0.7375"
"x= 0.75, f(x) = 7.5, t(x) = 5.26718, Yintra = 4.86641, Yextra = 10.1336, Igx = 0.7625"
"x= 0.775, f(x) = 6.975, t(x) = 4.82645, Yintra = 4.56178, Yextra = 9.38822, Igx = 0.7875"
"x= 0.8, f(x) = 6.4, t(x) = 4.37186, Yintra = 4.21407, Yextra = 8.58593, Igx = 0.8125"
"x= 0.825, f(x) = 5.775, t(x) = 3.9034, Yintra = 3.8233, Yextra = 7.7267, Igx = 0.8375"
"x= 0.85, f(x) = 5.1, t(x) = 3.42094, Yintra = 3.38953, Yextra = 6.81047, Igx = 0.8625"
"x= 0.875, f(x) = 4.375, t(x) = 2.92421, Yintra = 2.91289, Yextra = 5.83711, Igx = 0.8875"
"x= 0.9, f(x) = 3.6, t(x) = 2.41286, Yintra = 2.39357, Yextra = 4.80643, Igx = 0.9125"
"x= 0.925, f(x) = 2.775, t(x) = 1.88641, Yintra = 1.8318, Yextra = 3.7182, Igx = 0.9375"
"x= 0.95, f(x) = 1.9, t(x) = 1.34427, Yintra = 1.22787, Yextra = 2.57213, Igx = 0.9625"
"x= 0.975, f(x) = 0.975, t(x) = 0.785731, Yintra = 0.582135, Yextra = 1.36787, Igx = 0.9875"
"x= 0, f(x) = 0, t(x) = -0, Yintra = 0, Yextra = 0, Igx = 0.005"
"x= 0.01, f(x) = 0.396, t(x) = 2.83951, Yintra = -1.02376, Yextra = 1.81576, Igx = 0.015"
"x= 0.02, f(x) = 0.784, t(x) = 3.93296, Yintra = -1.18248, Yextra = 2.75048, Igx = 0.025"
"x= 0.03, f(x) = 1.164, t(x) = 4.73357, Yintra = -1.20279, Yextra = 3.53079, Igx = 0.035"
"x= 0.04, f(x) = 1.536, t(x) = 5.37954, Yintra = -1.15377, Yextra = 4.22577, Igx = 0.045"
"x= 0.05, f(x) = 1.9, t(x) = 5.92448, Yintra = -1.06224, Yextra = 4.86224, Igx = 0.055"
